======== Checking equivalence of automata =======
Automata directory:   ./tests/aut_timbuk_smaller/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
     A0070;     A0062;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0070;     A0063;    0.0000;    0.0000;    1.0000;         0;        ok;
     A0070;     A0064;    0.0000;    0.0000;    1.0000;         0;        ok;
     A0070;     A0065;    0.0000;    0.0000;    1.0000;         0;        ok;
     A0070;     A0070;    2.0000;    2.0000;    5.0000;         1;        ok;
     A0070;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0070;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0070;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0070;     A0086;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0070;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0070;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0070;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0053;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0054;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0055;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0056;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0057;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0058;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0059;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0060;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0062;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0063;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0080;     A0064;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0080;     A0065;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0080;     A0070;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0080;     A0080;    2.0000;    2.0000;   40.0000;         1;        ok;
     A0080;     A0082;    1.0000;    0.0000;    1.0000;         0;        ok;
     A0080;     A0083;    1.0000;    0.0000;    1.0000;         0;        ok;
     A0080;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
