======== Checking equivalence of automata =======
Automata directory:   ../automata-benchmarks/nta/artmc/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
 A0055.tmb;  A689.tmb;    0.1190;    0.1254;    0.1368;         0;        ok;
 A0055.tmb;  A691.tmb;    0.1165;    0.1225;    0.1336;         0;        ok;
 A0055.tmb;  A692.tmb;    0.1177;    0.1229;    0.1350;         0;        ok;
 A0055.tmb;  A693.tmb;    0.1182;    0.1235;    0.1389;         0;        ok;
 A0055.tmb;  A694.tmb;    0.1193;    0.1246;    0.1369;         0;        ok;
 A0055.tmb;  A695.tmb;    0.1154;    0.1216;    0.1402;         0;        ok;
 A0055.tmb;  A700.tmb;    0.1201;    0.1238;    0.1353;         0;        ok;
 A0055.tmb;  A701.tmb;    0.1180;    0.1317;    0.1361;         0;        ok;
 A0055.tmb;  A703.tmb;    0.1196;    0.1247;    0.1376;         0;        ok;
 A0055.tmb;  A723.tmb;    0.1016;    0.1083;    0.1183;         0;        ok;
 A0055.tmb;  A728.tmb;    0.1241;    0.1478;    0.1434;         0;        ok;
 A0055.tmb;  A756.tmb;    0.0960;    0.4402;    0.1127;         0;        ok;
 A0055.tmb;  A837.tmb;    0.1359;    0.1466;    0.1597;         0;        ok;
 A0055.tmb;  A881.tmb;    0.1641;    0.1815;    0.1892;         0;        ok;
 A0055.tmb;  A980.tmb;    0.2273;    0.2606;    0.2570;         0;        ok;
 A0055.tmb;   AF1.tmb;    0.0039;    0.0038;    0.0032;         0;        ok;
 A0055.tmb;   AF2.tmb;    0.0028;    0.0026;    0.0035;         0;        ok;
 A0056.tmb; A0053.tmb;    0.0064;    0.0077;    0.0091;         0;        ok;
 A0056.tmb; A0054.tmb;    0.0073;    0.0063;    0.0075;         0;        ok;
 A0056.tmb; A0055.tmb;    0.0063;    0.0051;    0.0063;         0;        ok;
 A0056.tmb; A0056.tmb;    0.0303;    0.0300;    0.0409;         1;        ok;
 A0056.tmb; A0057.tmb;    0.0193;    0.0058;    0.0069;         0;        ok;
 A0056.tmb; A0058.tmb;    0.0206;    0.0059;    0.0070;         0;        ok;
 A0056.tmb; A0059.tmb;    0.0252;    0.0056;    0.0105;         0;        ok;
 A0056.tmb; A0060.tmb;    0.0071;    0.0059;    0.0072;         0;        ok;
 A0056.tmb; A0062.tmb;    0.0073;    0.0090;    0.0106;         0;        ok;
 A0056.tmb; A0063.tmb;    0.0086;    0.0089;    0.0101;         0;        ok;
 A0056.tmb; A0064.tmb;    0.0082;    0.0103;    0.0119;         0;        ok;
 A0056.tmb; A0065.tmb;    0.0084;    0.0087;    0.0099;         0;        ok;
 A0056.tmb; A0070.tmb;    0.0089;    0.0091;    0.0107;         0;        ok;
 A0056.tmb; A0080.tmb;    0.0101;    0.0098;    0.0115;         0;        ok;
 A0056.tmb; A0082.tmb;    0.0120;    0.0098;    0.0134;         0;        ok;
 A0056.tmb; A0083.tmb;    0.0103;    0.0104;    0.0118;         0;        ok;
 A0056.tmb; A0086.tmb;    0.0164;    0.0168;    0.0182;         0;        ok;
 A0056.tmb; A0087.tmb;    0.0130;    0.0287;    0.0138;         0;        ok;
 A0056.tmb; A0088.tmb;    0.0125;    0.0156;    0.0149;         0;        ok;
 A0056.tmb; A0089.tmb;    0.0124;    0.0128;    0.0149;         0;        ok;
 A0056.tmb; A0111.tmb;    0.0201;    0.0207;    0.0225;         0;        ok;
 A0056.tmb; A0117.tmb;    0.0226;    0.0237;    0.0263;         0;        ok;
 A0056.tmb; A0120.tmb;    0.0184;    0.0173;    0.0189;         0;        ok;
 A0056.tmb; A0126.tmb;    0.0145;    0.0151;    0.0174;         0;        ok;
 A0056.tmb; A0130.tmb;    0.0171;    0.0176;    0.0203;         0;        ok;
 A0056.tmb; A0172.tmb;    0.0155;    0.0169;    0.0203;         0;        ok;
