======== Checking equivalence of automata =======
Automata directory:   ./tests/fa_timbuk_armc/
Timeout:              5 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
armcNFA_inclTest_19;armcNFA_inclTest_11;    0.0032;    0.0053;    0.0031;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_12;    0.0148;    0.0142;    0.2590;         1;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_13;    0.0032;    0.0058;    0.0030;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_14;    0.0146;    0.0080;    0.0081;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_15;    0.0142;    0.0142;    0.2551;         1;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_16;    0.0300;    0.0174;    0.0179;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_17;    0.0206;    0.0206;    0.2935;         1;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_18;    0.0217;    0.0129;    0.0129;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_19;    0.0152;    0.0155;    0.2622;         1;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_2;    0.0079;    0.0091;    0.0095;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_20;    0.0297;    0.0182;    0.0184;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_21;    0.0207;    0.0120;    0.0125;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_22;    0.0207;    0.0127;    0.0128;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_23;    0.0166;    0.0096;    0.0099;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_24;    0.0247;    0.0161;    0.0165;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_25;    0.0167;    0.0097;    0.0097;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_26;    0.0303;    0.0201;    0.0199;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_27;    0.0248;    0.0162;    0.0165;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_28;    0.0302;    0.0201;    0.0203;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_29;    0.0242;    0.0162;    0.0160;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_3;    0.0025;    0.0024;    0.0022;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_30;    0.0303;    0.0207;    0.0204;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_31;    0.0273;    0.0186;    0.0186;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_32;    0.0305;    0.0205;    0.0207;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_33;    0.0302;    0.0202;    0.0206;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_34;    0.0305;    0.0204;    0.0205;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_35;    0.0303;    0.0203;    0.0204;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_4;    0.0025;    0.0026;    0.0023;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_5;    0.0024;    0.0031;    0.0022;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_550;    0.0629;    0.0624;    0.0590;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_557;    0.0637;    0.0642;    0.0588;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_6;    0.0027;    0.0039;    0.0024;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_7;    0.0041;    0.0030;    0.0038;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_8;    0.0052;    0.0076;    0.0029;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_9;    0.0026;    0.0037;    0.0023;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_0;    0.0004;    0.0007;    0.0004;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_1;    0.0004;    0.0006;    0.0004;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_10;    0.0025;    0.0037;    0.0030;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_1072;    0.1231;    0.1316;    0.1326;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_1073;    0.1276;    0.1338;    0.1347;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_11;    0.0010;    0.0025;    0.0019;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_12;    0.0025;    0.0038;    0.0030;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_13;    0.0010;    0.0022;    0.0011;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_14;    0.0059;    0.0062;    0.0063;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_15;    0.0046;    0.0059;    0.0030;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_16;    0.0070;    0.0076;    0.0076;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_17;    0.0025;    0.0038;    0.0030;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_18;    0.0071;    0.0075;    0.0080;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_19;    0.0026;    0.0037;    0.0030;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_2;    0.0015;    0.0015;    0.0027;         1;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_20;    0.0093;    0.0099;    0.0100;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_21;    0.0073;    0.0079;    0.0080;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_22;    0.0100;    0.0110;    0.0109;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_23;    0.0071;    0.0077;    0.0080;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_24;    0.0131;    0.0145;    0.0149;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_25;    0.0084;    0.0090;    0.0091;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_26;    0.0144;    0.0159;    0.0162;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_27;    0.0128;    0.0143;    0.0147;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_28;    0.0148;    0.0167;    0.0172;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_29;    0.0137;    0.0150;    0.0151;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_3;    0.0005;    0.0007;    0.0005;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_30;    0.0167;    0.0186;    0.0188;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_31;    0.0150;    0.0167;    0.0163;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_32;    0.0169;    0.0186;    0.0185;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_33;    0.0169;    0.0182;    0.0187;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_34;    0.0167;    0.0183;    0.0182;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_35;    0.0169;    0.0188;    0.0188;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_4;    0.0005;    0.0010;    0.0005;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_5;    0.0004;    0.0006;    0.0004;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_550;    0.0622;    0.0611;    0.0556;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_557;    0.0658;    0.0642;    0.0594;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_6;    0.0008;    0.0017;    0.0011;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_7;    0.0004;    0.0006;    0.0004;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_8;    0.0010;    0.0023;    0.0012;         0;        ok;
armcNFA_inclTest_2;armcNFA_inclTest_9;    0.0006;    0.0010;    0.0006;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_0;    0.0096;    0.0092;    0.0087;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_1;    0.0097;    0.0091;    0.0087;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_10;    0.0123;    0.0131;    0.0128;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_1072;    0.1346;    0.3094;    0.1570;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_1073;    0.1403;    0.3169;    0.1654;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_11;    0.0194;    0.0261;    0.0175;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_12;    0.0175;    0.0277;    0.0179;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_13;    0.0105;    0.0145;    0.0096;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_14;    0.0160;    0.0153;    0.0184;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_15;    0.0141;    0.0226;    0.0141;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_16;    0.0172;    0.0306;    0.0224;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_17;    0.0162;    0.0258;    0.0171;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_18;    0.0176;    0.0397;    0.0221;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_19;    0.0182;    0.0291;    0.0187;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_2;    0.0119;    0.0107;    0.0131;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_20;    0.0632;    0.0629;    2.7533;         1;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_21;    0.0280;    0.0593;    0.0347;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_22;    0.0301;    0.0689;    0.0453;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_23;    0.0176;    0.0404;    0.0224;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_24;    0.0239;    0.0581;    0.0373;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_25;    0.0200;    0.0442;    0.0249;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_26;    0.0312;    0.0294;    0.0370;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_27;    0.0252;    0.0579;    0.0359;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_28;    0.0257;    0.0261;    0.0324;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_29;    0.0242;    0.0581;    0.0364;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_3;    0.0136;    0.0129;    0.0124;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_30;    0.0312;    0.0320;    0.0358;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_31;    0.0259;    0.0261;    0.0325;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_32;    0.0276;    0.0281;    0.0328;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_33;    0.0280;    0.0295;    0.0324;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_34;    0.0281;    0.0276;    0.0325;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_35;    0.0275;    0.0275;    0.0331;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_4;    0.0098;    0.0093;    0.0087;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_5;    0.0095;    0.0121;    0.0088;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_550;    0.0726;    0.0733;    0.0651;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_557;    0.0709;    0.0716;    0.0653;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_6;    0.0098;    0.0129;    0.0086;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_7;    0.0096;    0.0124;    0.0087;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_8;    0.0107;    0.0146;    0.0097;         0;        ok;
armcNFA_inclTest_20;armcNFA_inclTest_9;    0.0100;    0.0128;    0.0089;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_0;    0.0074;    0.0069;    0.0069;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_1;    0.0072;    0.0067;    0.0068;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_10;    0.0102;    0.0107;    0.0111;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_1072;    0.1344;    0.1404;    0.1482;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_1073;    0.1377;    0.1582;    0.1516;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_11;    0.0119;    0.0111;    0.0116;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_12;    0.0102;    0.0173;    0.0112;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_13;    0.0082;    0.0116;    0.0083;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_14;    0.0324;    0.0134;    0.0148;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_15;    0.0151;    0.0251;    0.0164;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_16;    0.0491;    0.0300;    1.4194;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_17;    0.0164;    0.0267;    0.0171;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_18;    0.0464;    0.0465;    1.8978;         1;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_19;    0.0189;    0.0312;    0.0205;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_2;    0.0118;    0.0106;    0.0116;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_20;    0.0525;    0.0229;    0.0253;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_21;    0.0632;    0.0630;    1.8877;         1;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_22;    0.0527;    0.0239;    0.0266;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_23;    0.0462;    0.0463;    1.8710;         1;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_24;    0.0494;    0.0210;    0.0239;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_25;    0.0576;    0.0581;    1.9205;         1;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_26;    0.0721;    0.0324;    0.0358;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_27;    0.0723;    0.0332;    0.0369;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_28;    0.0564;    0.0252;    0.0276;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_29;    0.0680;    0.0301;    0.0343;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_3;    0.0099;    0.0091;    0.0097;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_30;    0.0552;    0.0253;    0.0283;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_31;    0.0527;    0.0238;    0.0261;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_32;    0.0698;    0.0331;    0.0364;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_33;    0.0679;    0.0334;    0.0358;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_34;    0.0659;    0.0312;    0.0344;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_35;    0.0730;    0.0340;    0.0381;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_4;    0.0085;    0.0079;    0.0077;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_5;    0.0075;    0.0095;    0.0068;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_550;    0.0687;    0.0679;    0.0628;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_557;    0.0696;    0.0682;    0.0642;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_6;    0.0075;    0.0099;    0.0066;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_7;    0.0075;    0.0090;    0.0067;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_8;    0.0082;    0.0153;    0.0117;         0;        ok;
armcNFA_inclTest_21;armcNFA_inclTest_9;    0.0076;    0.0099;    0.0068;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_0;    0.0106;    0.0097;    0.0094;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_1;    0.0102;    0.0096;    0.0095;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_10;    0.0135;    0.0138;    0.0162;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_1072;    0.1373;    0.3105;    0.1584;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_1073;    0.1406;    0.3188;    0.1640;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_11;    0.0133;    0.0179;    0.0120;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_12;    0.0138;    0.0217;    0.0166;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_13;    0.0114;    0.0154;    0.0105;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_14;    0.0169;    0.0166;    0.0207;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_15;    0.0134;    0.0212;    0.0164;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_16;    0.0183;    0.0318;    0.0218;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_17;    0.0136;    0.0214;    0.0164;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_18;    0.0183;    0.0402;    0.0219;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_19;    0.0134;    0.0212;    0.0164;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_2;    0.0110;    0.0099;    0.0133;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_20;    0.0477;    0.0198;    0.0283;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_21;    0.0183;    0.0408;    0.0219;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_22;    0.0678;    0.0683;    3.1949;         1;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_23;    0.0260;    0.0561;    0.0309;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_24;    0.0408;    0.0827;    0.1670;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_25;    0.0254;    0.0538;    0.0300;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_26;    0.0283;    0.0248;    0.0418;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_27;    0.0281;    0.0608;    0.1363;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_28;    0.0418;    0.0374;    0.0596;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_29;    0.0299;    0.0632;    0.1396;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_3;    0.0139;    0.0127;    0.0122;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_30;    0.0317;    0.0280;    0.0378;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_31;    0.0310;    0.0265;    0.0437;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_32;    0.0314;    0.0285;    0.0377;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_33;    0.0320;    0.0281;    0.0374;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_34;    0.0312;    0.0286;    0.0384;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_35;    0.0315;    0.0281;    0.0377;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_4;    0.0107;    0.0100;    0.0093;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_5;    0.0105;    0.0131;    0.0094;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_550;    0.0734;    0.0710;    0.0662;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_557;    0.0735;    0.0722;    0.0660;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_6;    0.0108;    0.0132;    0.0096;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_7;    0.0105;    0.0131;    0.0093;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_8;    0.0140;    0.0148;    0.0133;         0;        ok;
armcNFA_inclTest_22;armcNFA_inclTest_9;    0.0110;    0.0136;    0.0094;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_0;    0.0074;    0.0071;    0.0067;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_1;    0.0088;    0.0067;    0.0082;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_10;    0.0102;    0.0109;    0.0110;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_1072;    0.1355;    0.1382;    0.1475;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_1073;    0.1405;    0.1584;    0.1572;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_11;    0.0083;    0.0117;    0.0080;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_12;    0.0101;    0.0174;    0.0111;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_13;    0.0083;    0.0118;    0.0081;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_14;    0.0322;    0.0133;    0.0147;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_15;    0.0140;    0.0239;    0.0152;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_16;    0.0492;    0.0297;    1.4307;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_17;    0.0190;    0.0295;    0.0199;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_18;    0.0533;    0.0530;    1.8942;         1;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_19;    0.0164;    0.0267;    0.0187;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_2;    0.0092;    0.0083;    0.0094;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_20;    0.0386;    0.0168;    0.0185;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_21;    0.0636;    0.0638;    1.9628;         1;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_22;    0.0458;    0.0214;    0.0233;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_23;    0.0476;    0.0477;    1.8947;         1;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_24;    0.0686;    0.0306;    0.0335;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_25;    0.0701;    0.0703;    1.9062;         1;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_26;    0.0666;    0.0291;    0.0323;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_27;    0.0709;    0.0321;    0.0350;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_28;    0.0533;    0.0238;    0.0261;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_29;    0.0543;    0.0232;    0.0261;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_3;    0.0120;    0.0113;    0.0112;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_30;    0.0656;    0.0307;    0.0338;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_31;    0.0519;    0.0232;    0.0258;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_32;    0.0738;    0.0353;    0.0392;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_33;    0.0555;    0.0252;    0.0281;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_34;    0.0554;    0.0254;    0.0285;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_35;    0.0708;    0.0338;    0.0375;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_4;    0.0138;    0.0131;    0.0122;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_5;    0.0111;    0.0136;    0.0100;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_550;    0.0693;    0.0686;    0.0639;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_557;    0.0707;    0.0677;    0.0633;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_6;    0.0079;    0.0097;    0.0067;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_7;    0.0076;    0.0091;    0.0065;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_8;    0.0083;    0.0116;    0.0084;         0;        ok;
armcNFA_inclTest_23;armcNFA_inclTest_9;    0.0077;    0.0098;    0.0068;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_0;    0.0143;    0.0126;    0.0128;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_1;    0.0140;    0.0126;    0.0128;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_10;    0.0195;    0.0190;    0.0187;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_1072;    0.1419;    0.3223;    0.1556;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_1073;    0.1454;    0.3304;    0.1595;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_11;    0.0233;    0.0305;    0.0214;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_12;    0.0185;    0.0270;    0.0178;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_13;    0.0149;    0.0196;    0.0137;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_14;    0.0207;    0.0194;    0.0209;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_15;    0.0170;    0.0249;    0.0162;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_16;    0.0215;    0.0381;    0.0226;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_17;    0.0171;    0.0250;    0.0164;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_18;    0.0218;    0.0498;    0.0222;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_19;    0.0233;    0.0346;    0.0228;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_2;    0.0159;    0.0141;    0.0154;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_20;    0.0618;    0.0261;    0.0492;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_21;    0.0220;    0.0499;    0.0224;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_22;    0.0708;    0.0330;    0.6126;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_23;    0.0270;    0.0589;    0.0279;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_24;    0.1043;    0.1047;    4.5146;         1;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_25;    0.0335;    0.0723;    0.0343;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_26;    0.0679;    0.0297;    0.0545;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_27;    0.0920;    0.0917;    4.5647;         1;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_28;    0.0674;    0.0301;    0.0552;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_29;    0.0914;    0.0925;    4.5733;         1;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_3;    0.0220;    0.0200;    0.0202;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_30;    0.0726;    0.0334;    0.0588;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_31;    0.0674;    0.0300;    0.0545;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_32;    0.0694;    0.0315;    0.0565;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_33;    0.0724;    0.0323;    0.0590;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_34;    0.0706;    0.0313;    0.0579;         0;        ok;
armcNFA_inclTest_24;armcNFA_inclTest_35;    0.0844;    0.0402;    0.0690;         0;        ok;
